,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,lead_time_group,total_length_of_stay,booking_value,arrival_date
109,Resort Hotel,0,102,2015,July,27,4,2,5,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,73.8,0,2,Check-Out,2015-07-11,91-180 Days,7,516.6,2015-07-04
110,Resort Hotel,0,86,2015,July,27,4,2,5,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,97.0,0,2,Check-Out,2015-07-11,31-90 Days,7,679.0,2015-07-04
111,Resort Hotel,0,78,2015,July,27,4,2,5,2,0.0,1,HB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,0.0,0,Transient,139.0,0,2,Check-Out,2015-07-11,31-90 Days,7,973.0,2015-07-04
112,Resort Hotel,0,52,2015,July,27,4,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147.0,0.0,0,Transient,67.24,0,0,Check-Out,2015-07-11,31-90 Days,7,470.67999999999995,2015-07-04
113,Resort Hotel,0,29,2015,July,27,4,2,6,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,0.0,0,Transient,116.5,0,1,Check-Out,2015-07-12,14-30 Days,8,932.0,2015-07-04
114,Resort Hotel,1,101,2015,July,27,4,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,96.3,0,1,Canceled,2015-05-12,91-180 Days,8,770.4,2015-07-04
115,Resort Hotel,0,109,2015,July,27,4,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,123.0,0,1,Check-Out,2015-07-12,91-180 Days,8,984.0,2015-07-04
116,Resort Hotel,0,92,2015,July,27,4,4,6,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,0.0,0,Contract,71.55,0,1,Check-Out,2015-07-14,91-180 Days,10,715.5,2015-07-04
117,Resort Hotel,0,92,2015,July,27,4,4,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,0.0,0,Contract,71.55,0,1,Check-Out,2015-07-14,91-180 Days,10,715.5,2015-07-04
118,Resort Hotel,0,79,2015,July,27,4,4,6,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,0.0,0,Transient,149.0,0,1,Check-Out,2015-07-14,31-90 Days,10,1490.0,2015-07-04
119,Resort Hotel,0,2,2015,July,27,4,0,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,G,1,No Deposit,240.0,0.0,0,Transient,163.0,1,0,Check-Out,2015-07-05,0-7 Days,1,163.0,2015-07-04
120,Resort Hotel,0,30,2015,July,27,4,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,C,0,No Deposit,8.0,0.0,0,Contract,79.5,0,0,Check-Out,2015-07-05,14-30 Days,1,79.5,2015-07-04
121,Resort Hotel,1,51,2015,July,27,4,0,1,1,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,105.0,0,0,Canceled,2015-05-29,31-90 Days,1,105.0,2015-07-04
122,Resort Hotel,1,36,2015,July,27,4,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,G,1,No Deposit,250.0,0.0,0,Transient,123.0,0,0,No-Show,2015-07-04,31-90 Days,1,123.0,2015-07-04
123,Resort Hotel,1,73,2015,July,27,4,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,73.8,0,2,Canceled,2015-05-13,31-90 Days,1,73.8,2015-07-04
124,Resort Hotel,1,33,2015,July,27,4,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,113.0,0,0,Canceled,2015-06-16,31-90 Days,1,113.0,2015-07-04
125,Resort Hotel,0,32,2015,July,27,4,0,1,4,0.0,0,FB,PRT,Complementary,Direct,0,0,0,H,H,2,No Deposit,0.0,0.0,0,Transient,0.0,0,1,Check-Out,2015-07-05,31-90 Days,1,0.0,2015-07-04
126,Resort Hotel,0,8,2015,July,27,4,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,123.0,0,0,Check-Out,2015-07-05,8-14 Days,1,123.0,2015-07-04
127,Resort Hotel,0,100,2015,July,27,4,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient-Party,73.8,1,1,Check-Out,2015-07-06,91-180 Days,2,147.6,2015-07-04
128,Resort Hotel,0,1,2015,July,27,4,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,114.5,0,0,Check-Out,2015-07-06,0-7 Days,2,229.0,2015-07-04
129,Resort Hotel,0,100,2015,July,27,4,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient-Party,73.8,0,2,Check-Out,2015-07-06,91-180 Days,2,147.6,2015-07-04
130,Resort Hotel,0,100,2015,July,27,4,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient-Party,73.8,0,1,Check-Out,2015-07-06,91-180 Days,2,147.6,2015-07-04
131,Resort Hotel,0,9,2015,July,28,5,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient,88.2,0,1,Check-Out,2015-07-06,8-14 Days,1,88.2,2015-07-05
132,Resort Hotel,1,5,2015,July,28,5,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,97.0,0,0,Canceled,2015-07-01,0-7 Days,1,97.0,2015-07-05
133,Resort Hotel,0,0,2015,July,28,5,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,306.0,0.0,0,Transient,85.1,0,0,Check-Out,2015-07-06,0-7 Days,1,85.1,2015-07-05
134,Resort Hotel,0,9,2015,July,28,5,1,0,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184.0,0.0,0,Transient,89.0,0,0,Check-Out,2015-07-06,8-14 Days,1,89.0,2015-07-05
135,Resort Hotel,0,2,2015,July,28,5,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,80.1,0,0,Check-Out,2015-07-06,0-7 Days,1,80.1,2015-07-05
136,Resort Hotel,0,2,2015,July,28,5,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,0.0,0,Transient,98.0,0,0,Check-Out,2015-07-06,0-7 Days,1,98.0,2015-07-05
137,Resort Hotel,0,9,2015,July,28,5,1,0,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184.0,0.0,0,Transient,101.0,1,0,Check-Out,2015-07-06,8-14 Days,1,101.0,2015-07-05
139,Resort Hotel,0,2,2015,July,28,5,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0.0,0.0,0,Transient,167.0,0,1,Check-Out,2015-07-06,0-7 Days,1,167.0,2015-07-05
140,Resort Hotel,0,44,2015,July,28,5,2,0,3,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,3,No Deposit,240.0,0.0,0,Transient,225.0,2,0,Check-Out,2015-07-07,31-90 Days,2,450.0,2015-07-05
141,Resort Hotel,0,80,2015,July,28,5,2,0,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,0.0,0,Transient,97.0,1,0,Check-Out,2015-07-07,31-90 Days,2,194.0,2015-07-05
142,Resort Hotel,0,97,2015,July,28,5,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,87.3,0,2,Check-Out,2015-07-09,91-180 Days,4,349.2,2015-07-05
143,Resort Hotel,0,109,2015,July,28,5,2,3,2,1.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,241.0,0.0,0,Transient,85.59,1,2,Check-Out,2015-07-10,91-180 Days,5,427.95000000000005,2015-07-05
144,Resort Hotel,0,30,2015,July,28,5,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,123.0,0,0,Check-Out,2015-07-10,14-30 Days,5,615.0,2015-07-05
145,Resort Hotel,0,64,2015,July,28,5,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,107.0,0,0,Check-Out,2015-07-10,31-90 Days,5,535.0,2015-07-05
146,Resort Hotel,0,39,2015,July,28,5,2,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0.0,0,Transient,163.0,0,0,Check-Out,2015-07-11,31-90 Days,6,978.0,2015-07-05
147,Resort Hotel,0,90,2015,July,28,5,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,82.0,0,0,Check-Out,2015-07-11,31-90 Days,6,492.0,2015-07-05
148,Resort Hotel,1,34,2015,July,28,5,2,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0.0,0,Transient,163.0,0,0,Canceled,2015-06-17,31-90 Days,6,978.0,2015-07-05
149,Resort Hotel,1,93,2015,July,28,5,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15.0,0.0,0,Transient,105.5,0,0,Canceled,2015-05-01,91-180 Days,7,738.5,2015-07-05
150,Resort Hotel,0,97,2015,July,28,5,2,5,2,2.0,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250.0,0.0,0,Transient,164.2,1,1,Check-Out,2015-07-12,91-180 Days,7,1149.3999999999999,2015-07-05
151,Resort Hotel,0,29,2015,July,28,5,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,0.0,0,Transient,97.29,0,1,Check-Out,2015-07-12,14-30 Days,7,681.0300000000001,2015-07-05
152,Resort Hotel,1,101,2015,July,28,5,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,114.0,0,1,Canceled,2015-03-30,91-180 Days,7,798.0,2015-07-05
153,Resort Hotel,0,27,2015,July,28,5,2,5,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175.0,0.0,0,Transient,98.4,0,0,Check-Out,2015-07-12,14-30 Days,7,688.8000000000001,2015-07-05
154,Resort Hotel,0,8,2015,July,28,5,4,5,2,2.0,0,BB,CHE,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240.0,0.0,0,Transient,175.0,1,1,Check-Out,2015-07-14,8-14 Days,9,1575.0,2015-07-05
155,Resort Hotel,0,82,2015,July,28,5,4,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5.0,0.0,0,Transient,63.6,1,2,Check-Out,2015-07-15,31-90 Days,10,636.0,2015-07-05
156,Resort Hotel,0,94,2015,July,28,5,4,6,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,C,3,No Deposit,0.0,0.0,0,Transient,124.45,1,1,Check-Out,2015-07-15,91-180 Days,10,1244.5,2015-07-05
157,Resort Hotel,0,110,2015,July,28,5,4,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,0.0,0,Contract,110.7,0,0,Check-Out,2015-07-16,91-180 Days,11,1217.7,2015-07-05
158,Resort Hotel,0,96,2015,July,28,5,4,10,1,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,0.0,0,Contract,74.07,0,0,Check-Out,2015-07-19,91-180 Days,14,1036.98,2015-07-05
159,Resort Hotel,0,79,2015,July,28,5,4,10,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,0.0,0,Contract,134.1,0,0,Check-Out,2015-07-19,31-90 Days,14,1877.3999999999999,2015-07-05
160,Resort Hotel,0,115,2015,July,28,6,1,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,0.0,0,Transient,167.0,0,0,Check-Out,2015-07-11,91-180 Days,5,835.0,2015-07-06
161,Resort Hotel,0,111,2015,July,28,6,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient,123.0,0,2,Check-Out,2015-07-10,91-180 Days,4,492.0,2015-07-06
162,Resort Hotel,0,51,2015,July,28,6,1,3,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,0.0,0,Transient,117.81,1,2,Check-Out,2015-07-10,31-90 Days,4,471.24,2015-07-06
163,Resort Hotel,0,94,2015,July,28,6,1,3,3,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96.0,0.0,0,Transient,171.32,0,1,Check-Out,2015-07-10,91-180 Days,4,685.28,2015-07-06
164,Resort Hotel,0,81,2015,July,28,6,1,3,2,2.0,0,HB,CHE,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,0.0,0,Transient,210.0,1,0,Check-Out,2015-07-10,31-90 Days,4,840.0,2015-07-06
165,Resort Hotel,0,84,2015,July,28,6,1,3,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,240.0,0.0,0,Transient,97.0,0,2,Check-Out,2015-07-10,31-90 Days,4,388.0,2015-07-06
166,Resort Hotel,0,51,2015,July,28,6,1,3,3,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,0.0,0,Transient,117.81,0,2,Check-Out,2015-07-10,31-90 Days,4,471.24,2015-07-06
167,Resort Hotel,0,111,2015,July,28,6,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240.0,0.0,0,Transient,0.0,0,2,Check-Out,2015-07-06,91-180 Days,0,0.0,2015-07-06
168,Resort Hotel,0,0,2015,July,28,6,0,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,H,0,No Deposit,250.0,0.0,0,Transient,0.0,0,0,Check-Out,2015-07-06,0-7 Days,0,0.0,2015-07-06
169,Resort Hotel,0,2,2015,July,28,6,1,0,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,0.0,0.0,0,Transient,131.0,0,0,Check-Out,2015-07-07,0-7 Days,1,131.0,2015-07-06
170,Resort Hotel,0,7,2015,July,28,6,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,0.0,0,Transient,98.0,0,2,Check-Out,2015-07-08,0-7 Days,2,196.0,2015-07-06
171,Resort Hotel,0,98,2015,July,28,6,1,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240.0,0.0,0,Transient,87.3,1,1,Check-Out,2015-07-08,91-180 Days,2,174.6,2015-07-06
172,Resort Hotel,0,95,2015,July,28,6,1,2,2,0.0,0,BB,GRC,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,97.0,0,1,Check-Out,2015-07-09,91-180 Days,3,291.0,2015-07-06
173,Resort Hotel,1,48,2015,July,28,6,1,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,167.0,0,0,Canceled,2015-06-03,31-90 Days,4,668.0,2015-07-06
174,Resort Hotel,0,66,2015,July,28,6,1,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,175.0,0.0,0,Transient,91.5,0,0,Check-Out,2015-07-10,31-90 Days,4,366.0,2015-07-06
175,Resort Hotel,0,104,2015,July,28,6,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240.0,0.0,0,Transient,73.8,0,1,Check-Out,2015-07-10,91-180 Days,4,295.2,2015-07-06
176,Resort Hotel,0,28,2015,July,28,6,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,123.0,0,0,Check-Out,2015-07-11,14-30 Days,5,615.0,2015-07-06
177,Resort Hotel,0,34,2015,July,28,6,1,4,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,0.0,0,Transient,175.0,1,0,Check-Out,2015-07-11,31-90 Days,5,875.0,2015-07-06
178,Resort Hotel,0,98,2015,July,28,6,1,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient,117.8,1,1,Check-Out,2015-07-12,91-180 Days,6,706.8,2015-07-06
179,Resort Hotel,0,104,2015,July,28,6,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,0.0,0,Transient,117.63,0,0,Check-Out,2015-07-12,91-180 Days,6,705.78,2015-07-06
180,Resort Hotel,0,68,2015,July,28,6,2,5,2,2.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,185.0,0,0,Check-Out,2015-07-13,31-90 Days,7,1295.0,2015-07-06
181,Resort Hotel,1,86,2015,July,28,6,2,5,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,0.0,0,Transient,71.0,0,1,Canceled,2015-06-26,31-90 Days,7,497.0,2015-07-06
182,Resort Hotel,0,258,2015,July,28,6,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2.0,0.0,0,Contract,47.25,0,0,Check-Out,2015-07-13,180+ Days,7,330.75,2015-07-06
183,Resort Hotel,0,111,2015,July,28,6,3,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient,151.0,0,1,Check-Out,2015-07-14,91-180 Days,8,1208.0,2015-07-06
184,Resort Hotel,1,94,2015,July,28,6,3,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,87.3,0,0,Canceled,2015-05-14,91-180 Days,10,873.0,2015-07-06
185,Resort Hotel,0,112,2015,July,28,6,3,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,242.0,0.0,0,Transient,120.6,0,1,Check-Out,2015-07-16,91-180 Days,10,1206.0,2015-07-06
186,Resort Hotel,0,100,2015,July,28,6,3,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,241.0,0.0,0,Transient,63.86,0,1,Check-Out,2015-07-16,91-180 Days,10,638.6,2015-07-06
187,Resort Hotel,0,33,2015,July,28,6,3,7,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,F,F,5,No Deposit,250.0,0.0,0,Transient,157.1,0,1,Check-Out,2015-07-16,31-90 Days,10,1571.0,2015-07-06
188,Resort Hotel,0,97,2015,July,28,6,3,7,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,0.0,0,Contract,91.37,0,2,Check-Out,2015-07-16,91-180 Days,10,913.7,2015-07-06
189,Resort Hotel,0,80,2015,July,28,6,3,8,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,0.0,0.0,0,Transient,73.0,0,0,Check-Out,2015-07-17,31-90 Days,11,803.0,2015-07-06
190,Resort Hotel,0,90,2015,July,28,6,4,10,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,0.0,0,Contract,110.7,0,0,Check-Out,2015-07-20,31-90 Days,14,1549.8,2015-07-06
191,Resort Hotel,0,111,2015,July,28,6,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,0.0,0,Contract,93.6,0,0,Check-Out,2015-07-20,91-180 Days,14,1310.3999999999999,2015-07-06
192,Resort Hotel,0,65,2015,July,28,6,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,127.0,0.0,0,Transient,83.5,0,0,Check-Out,2015-07-13,31-90 Days,7,584.5,2015-07-06
193,Resort Hotel,1,67,2015,July,28,7,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,73.8,0,1,Canceled,2015-05-07,31-90 Days,2,147.6,2015-07-07
194,Resort Hotel,0,55,2015,July,28,7,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,82.0,1,2,Check-Out,2015-07-10,31-90 Days,3,246.0,2015-07-07
195,Resort Hotel,0,21,2015,July,28,7,0,3,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,0.0,0,Transient,185.5,0,1,Check-Out,2015-07-10,14-30 Days,3,556.5,2015-07-07
196,Resort Hotel,0,8,2015,July,28,7,0,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,0.0,0,1,Check-Out,2015-07-07,8-14 Days,0,0.0,2015-07-07
197,Resort Hotel,0,8,2015,July,28,7,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,0.0,0,Transient,0.0,0,1,Check-Out,2015-07-07,8-14 Days,0,0.0,2015-07-07
198,Resort Hotel,0,0,2015,July,28,7,0,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,109.8,0,3,Check-Out,2015-07-08,0-7 Days,1,109.8,2015-07-07
199,Resort Hotel,0,0,2015,July,28,7,0,1,3,0.0,0,HB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0.0,0.0,0,Transient,195.0,1,0,Check-Out,2015-07-08,0-7 Days,1,195.0,2015-07-07
201,Resort Hotel,0,8,2015,July,28,7,0,4,3,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,240.0,0.0,0,Transient,193.0,0,1,Check-Out,2015-07-11,8-14 Days,4,772.0,2015-07-07
202,Resort Hotel,0,66,2015,July,28,7,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,97.0,0,2,Check-Out,2015-07-11,31-90 Days,4,388.0,2015-07-07
203,Resort Hotel,0,88,2015,July,28,7,0,4,3,0.0,0,HB,USA,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,95.0,0.0,0,Transient,150.0,0,1,Check-Out,2015-07-11,31-90 Days,4,600.0,2015-07-07
204,Resort Hotel,0,0,2015,July,28,7,0,4,2,0.0,0,BB,NLD,Direct,Direct,0,0,0,A,A,2,No Deposit,0.0,0.0,0,Transient,98.0,0,0,Check-Out,2015-07-11,0-7 Days,4,392.0,2015-07-07
205,Resort Hotel,1,43,2015,July,28,7,0,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134.0,0.0,0,Transient,91.5,0,0,Canceled,2015-05-28,31-90 Days,5,457.5,2015-07-07
206,Resort Hotel,1,88,2015,July,28,7,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,139.0,0,2,Canceled,2015-04-13,31-90 Days,7,973.0,2015-07-07
207,Resort Hotel,0,54,2015,July,28,7,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,0.0,0,Transient,79.5,0,0,Check-Out,2015-07-14,31-90 Days,7,556.5,2015-07-07
208,Resort Hotel,1,292,2015,July,28,7,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2.0,0.0,0,Contract,47.25,0,0,Canceled,2015-03-25,180+ Days,7,330.75,2015-07-07
209,Resort Hotel,0,112,2015,July,28,7,4,10,2,0.0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,0.0,0,Contract,126.65,0,1,Check-Out,2015-07-21,91-180 Days,14,1773.1000000000001,2015-07-07
210,Resort Hotel,0,68,2015,July,28,8,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,107.0,0,1,Check-Out,2015-07-11,31-90 Days,3,321.0,2015-07-08
211,Resort Hotel,0,7,2015,July,28,8,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,131.0,1,2,Check-Out,2015-07-12,0-7 Days,4,524.0,2015-07-08
212,Resort Hotel,0,1,2015,July,28,8,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,131.0,1,1,Check-Out,2015-07-12,0-7 Days,4,524.0,2015-07-08
213,Resort Hotel,1,113,2015,July,28,8,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,123.0,0,1,Canceled,2015-05-28,91-180 Days,4,492.0,2015-07-08
214,Resort Hotel,0,5,2015,July,28,8,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,146.0,0,1,Check-Out,2015-07-12,0-7 Days,4,584.0,2015-07-08
215,Resort Hotel,0,83,2015,July,28,8,0,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,105.0,0.0,0,Transient,110.7,0,1,Check-Out,2015-07-12,31-90 Days,4,442.8,2015-07-08
216,Resort Hotel,1,105,2015,July,28,8,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,73.8,0,1,Canceled,2015-06-29,91-180 Days,4,295.2,2015-07-08
217,Resort Hotel,0,0,2015,July,28,8,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,146.0,0.0,0,Transient,61.0,0,0,Check-Out,2015-07-09,0-7 Days,1,61.0,2015-07-08
218,Resort Hotel,1,1,2015,July,28,8,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,110.0,0,Transient,104.72,0,1,Canceled,2015-07-08,0-7 Days,1,104.72,2015-07-08
