grid,pole_position,previous_races,previous_wins,previous_win_rate,previous_points,previous_avg_position,previous_podiums,previous_podium_rate,previous_constructor_wins,previous_constructor_points,previous_constructor_races,previous_constructor_win_rate,win
2,0,6,0,0.0,10.0,8.5,1,0.16666666666666666,3,107.0,12,0.25,1
5,0,2,0,0.0,0.0,8.5,0,0.0,3,107.0,12,0.25,0
7,0,0,0,0.0,0.0,,0,0.0,0,0.0,0,0.0,0
13,0,0,0,0.0,0.0,,0,0.0,0,0.0,0,0.0,0
15,0,0,0,0.0,0.0,,0,0.0,0,0.0,1,0.0,0
8,0,9,0,0.0,2.0,13.0,0,0.0,0,11.0,13,0.0,0
19,0,1,0,0.0,0.0,21.0,0,0.0,3,107.0,12,0.25,0
17,0,0,0,0.0,0.0,,0,0.0,0,0.0,1,0.0,0
11,0,5,0,0.0,5.0,13.4,0,0.0,0,3.0,7,0.0,0
4,0,4,0,0.0,0.0,13.5,0,0.0,3,107.0,12,0.25,0
18,0,4,0,0.0,0.0,13.75,0,0.0,0,11.0,13,0.0,0
9,0,1,0,0.0,0.0,8.0,0,0.0,0,0.0,1,0.0,0
12,0,0,0,0.0,0.0,,0,0.0,0,0.0,1,0.0,0
3,0,7,0,0.0,3.0,12.857142857142858,0,0.0,0,0.0,0,0.0,0
1,1,14,4,0.2857142857142857,52.0,6.285714285714286,7,0.5,3,107.0,12,0.25,0
6,0,0,0,0.0,0.0,,0,0.0,0,0.0,1,0.0,0
10,0,1,0,0.0,0.0,17.0,0,0.0,0,0.0,1,0.0,0
14,0,0,0,0.0,0.0,,0,0.0,0,0.0,0,0.0,0
16,0,0,0,0.0,0.0,,0,0.0,0,0.0,1,0.0,0
20,0,14,0,0.0,16.0,7.428571428571429,2,0.14285714285714285,3,107.0,12,0.25,0
21,0,0,0,0.0,0.0,,0,0.0,0,3.0,7,0.0,0
4,0,15,4,0.26666666666666666,52.0,6.866666666666666,7,0.4666666666666667,3,107.0,12,0.25,0
7,0,2,0,0.0,0.0,19.0,0,0.0,0,0.0,1,0.0,1
10,0,1,0,0.0,0.0,24.0,0,0.0,2,33.0,2,1.0,0
5,0,2,0,0.0,0.0,21.0,0,0.0,2,33.0,2,1.0,0
6,0,2,0,0.0,0.0,10.0,0,0.0,0,0.0,2,0.0,0
20,0,0,0,0.0,0.0,,0,0.0,2,33.0,2,1.0,0
21,0,0,0,0.0,0.0,,0,0.0,2,33.0,2,1.0,0
23,0,0,0,0.0,0.0,,0,0.0,2,33.0,2,1.0,0
14,0,2,0,0.0,0.0,19.0,0,0.0,2,33.0,2,1.0,0
9,0,1,0,0.0,0.0,28.0,0,0.0,2,33.0,2,1.0,0
31,0,2,1,0.5,9.0,11.0,1,0.5,2,33.0,2,1.0,0
3,0,2,0,0.0,2.0,8.5,1,0.5,2,33.0,2,1.0,0
26,0,0,0,0.0,0.0,,0,0.0,0,0.0,2,0.0,0
16,0,1,0,0.0,0.0,33.0,0,0.0,2,33.0,2,1.0,0
15,0,2,0,0.0,0.0,19.5,0,0.0,0,0.0,1,0.0,0
13,0,0,0,0.0,0.0,,0,0.0,0,3.0,1,0.0,0
24,0,0,0,0.0,0.0,,0,0.0,0,0.0,1,0.0,0
8,0,1,0,0.0,0.0,29.0,0,0.0,2,33.0,2,1.0,0
11,0,1,0,0.0,0.0,20.0,0,0.0,2,33.0,2,1.0,0
12,0,2,0,0.0,0.0,15.5,0,0.0,0,0.0,2,0.0,0
28,0,1,0,0.0,2.0,3.0,1,1.0,0,0.0,2,0.0,0
33,0,2,0,0.0,0.0,25.0,0,0.0,2,33.0,2,1.0,0
29,0,1,0,0.0,0.0,20.0,0,0.0,0,0.0,1,0.0,0
22,0,1,0,0.0,0.0,27.0,0,0.0,2,33.0,2,1.0,0
30,0,3,0,0.0,1.0,15.0,0,0.0,0,10.0,2,0.0,0
4,0,1,0,0.0,0.0,10.0,0,0.0,2,33.0,2,1.0,0
32,0,0,0,0.0,0.0,,0,0.0,2,33.0,2,1.0,0
1,1,2,0,0.0,0.0,22.5,0,0.0,2,33.0,2,1.0,0
18,0,1,0,0.0,0.0,16.0,0,0.0,2,33.0,2,1.0,0
25,0,0,0,0.0,0.0,,0,0.0,2,33.0,2,1.0,0
27,0,1,0,0.0,0.0,25.0,0,0.0,2,33.0,2,1.0,0
19,0,13,2,0.15384615384615385,39.0,7.153846153846154,6,0.46153846153846156,4,122.0,13,0.3076923076923077,0
17,0,1,0,0.0,2.0,5.0,0,0.0,0,0.0,1,0.0,0
2,0,1,0,0.0,3.0,4.0,0,0.0,2,33.0,2,1.0,0
1,1,14,2,0.14285714285714285,39.0,8.857142857142858,6,0.42857142857142855,4,122.0,14,0.2857142857142857,1
2,0,16,4,0.25,52.0,7.0625,7,0.4375,4,122.0,14,0.2857142857142857,0
4,0,8,0,0.0,3.0,13.0,0,0.0,0,4.0,1,0.0,0
6,0,0,0,0.0,0.0,,0,0.0,0,2.0,2,0.0,0
8,0,0,0,0.0,0.0,,0,0.0,0,0.0,2,0.0,0
9,0,1,0,0.0,2.0,5.0,0,0.0,0,2.0,2,0.0,0
13,0,0,0,0.0,0.0,,0,0.0,4,122.0,14,0.2857142857142857,0
19,0,13,0,0.0,0.0,11.461538461538462,0,0.0,0,4.0,1,0.0,0
12,0,1,0,0.0,0.0,8.0,0,0.0,0,2.0,2,0.0,0
18,0,6,0,0.0,5.0,12.666666666666666,0,0.0,0,3.0,8,0.0,0
14,0,1,0,0.0,0.0,13.0,0,0.0,0,0.0,2,0.0,0
20,0,0,0,0.0,0.0,,0,0.0,0,0.0,2,0.0,0
21,0,0,0,0.0,0.0,,0,0.0,0,0.0,2,0.0,0
22,0,0,0,0.0,0.0,,0,0.0,0,3.0,8,0.0,0
16,0,0,0,0.0,0.0,,0,0.0,0,0.0,2,0.0,0
15,0,0,0,0.0,0.0,,0,0.0,0,0.0,0,0.0,0
3,0,7,1,0.14285714285714285,19.0,7.428571428571429,2,0.2857142857142857,4,122.0,14,0.2857142857142857,0
5,0,1,0,0.0,4.0,3.0,1,1.0,0,4.0,1,0.0,0
7,0,1,0,0.0,3.0,4.0,0,0.0,0,3.0,1,0.0,0
17,0,15,0,0.0,16.0,8.266666666666667,2,0.13333333333333333,4,122.0,14,0.2857142857142857,0
11,0,1,0,0.0,0.0,16.0,0,0.0,0,0.0,2,0.0,0
10,0,2,0,0.0,0.0,10.0,0,0.0,0,0.0,4,0.0,0
1,1,15,3,0.2,48.0,8.333333333333334,7,0.4666666666666667,5,137.0,15,0.3333333333333333,1
2,0,17,4,0.23529411764705882,58.0,6.764705882352941,8,0.47058823529411764,5,137.0,15,0.3333333333333333,0
3,0,8,1,0.125,19.0,8.625,2,0.25,5,137.0,15,0.3333333333333333,0
5,0,9,0,0.0,7.0,11.88888888888889,1,0.1111111111111111,0,8.0,2,0.0,0
6,0,6,0,0.0,0.0,15.5,0,0.0,0,3.0,9,0.0,0
8,0,2,0,0.0,0.0,18.5,0,0.0,0,2.0,3,0.0,0
4,0,2,0,0.0,4.0,10.5,1,0.5,0,8.0,2,0.0,0
18,0,11,0,0.0,3.0,10.636363636363637,0,0.0,0,11.0,14,0.0,0
14,0,2,0,0.0,0.0,12.0,0,0.0,0,2.0,3,0.0,0
10,0,10,0,0.0,5.0,11.1,0,0.0,0,2.0,3,0.0,0
17,0,3,0,0.0,6.0,6.333333333333333,1,0.3333333333333333,5,137.0,15,0.3333333333333333,0
16,0,1,0,0.0,0.0,20.0,0,0.0,5,137.0,15,0.3333333333333333,0
7,0,7,0,0.0,5.0,12.285714285714286,0,0.0,0,8.0,2,0.0,0
15,0,1,0,0.0,3.0,4.0,0,0.0,0,5.0,3,0.0,0
12,0,10,0,0.0,2.0,12.3,0,0.0,0,11.0,14,0.0,0
13,0,7,0,0.0,4.0,13.714285714285714,1,0.14285714285714285,0,0.0,3,0.0,0
9,0,16,0,0.0,16.0,9.0,2,0.125,5,137.0,15,0.3333333333333333,0
20,0,14,0,0.0,0.0,11.214285714285714,0,0.0,0,3.0,9,0.0,0
11,0,5,0,0.0,0.0,13.2,0,0.0,0,11.0,14,0.0,0
19,0,0,0,0.0,0.0,,0,0.0,5,137.0,15,0.3333333333333333,0
17,0,2,0,0.0,0.0,14.0,0,0.0,5,137.0,15,0.3333333333333333,0
12,0,6,0,0.0,0.0,14.166666666666666,0,0.0,0,11.0,14,0.0,0
2,0,16,4,0.25,57.0,7.875,8,0.5,6,156.0,16,0.375,1
3,0,9,1,0.1111111111111111,23.0,8.0,3,0.3333333333333333,6,156.0,16,0.375,0
7,0,2,0,0.0,3.0,9.0,0,0.0,0,5.0,4,0.0,0
8,0,0,0,0.0,0.0,,0,0.0,0,0.0,0,0.0,0
9,0,0,0,0.0,0.0,,0,0.0,0,0.0,0,0.0,0
1,1,18,4,0.2222222222222222,64.0,6.5,9,0.5,6,156.0,16,0.375,0
6,0,5,0,0.0,9.0,9.2,1,0.2,0,5.0,4,0.0,0
19,0,0,0,0.0,0.0,,0,0.0,6,156.0,16,0.375,0
5,0,0,0,0.0,0.0,,0,0.0,0,0.0,0,0.0,0
20,0,8,0,0.0,4.0,14.0,1,0.125,6,156.0,16,0.375,0
10,0,8,0,0.0,5.0,12.375,0,0.0,0,11.0,3,0.0,0
12,0,0,0,0.0,0.0,,0,0.0,0,0.0,4,0.0,0
15,0,4,0,0.0,6.0,7.5,1,0.25,6,156.0,16,0.375,0
23,0,15,0,0.0,0.0,11.666666666666666,0,0.0,0,5.0,10,0.0,0
29,0,3,0,0.0,0.0,11.0,0,0.0,0,2.0,4,0.0,0
17,0,0,0,0.0,0.0,,0,0.0,0,0.0,0,0.0,0
32,0,7,0,0.0,0.0,14.285714285714286,0,0.0,0,11.0,15,0.0,0
28,0,0,0,0.0,0.0,,0,0.0,0,11.0,15,0.0,0
31,0,11,0,0.0,2.0,12.545454545454545,0,0.0,0,11.0,15,0.0,0
18,0,2,0,0.0,0.0,8.5,0,0.0,0,5.0,4,0.0,0
25,0,0,0,0.0,0.0,,0,0.0,0,3.0,2,0.0,0
13,0,2,0,0.0,2.0,5.5,0,0.0,0,5.0,4,0.0,0
14,0,3,0,0.0,0.0,14.333333333333334,0,0.0,0,2.0,4,0.0,0
11,0,2,0,0.0,0.0,13.5,0,0.0,0,2.0,4,0.0,0
16,0,3,0,0.0,0.0,14.0,0,0.0,0,0.0,5,0.0,0
21,0,7,0,0.0,2.0,14.0,0,0.0,0,11.0,3,0.0,0
26,0,1,0,0.0,0.0,15.0,0,0.0,0,2.0,4,0.0,0
22,0,3,0,0.0,0.0,13.666666666666666,0,0.0,0,5.0,4,0.0,0
4,0,10,0,0.0,10.0,11.1,1,0.1,0,11.0,3,0.0,0
24,0,3,0,0.0,0.0,13.0,0,0.0,6,156.0,16,0.375,0
27,0,0,0,0.0,0.0,,0,0.0,0,11.0,15,0.0,0
0,0,0,0,0.0,0.0,,0,0.0,0,0.0,1,0.0,0
1,1,17,5,0.29411764705882354,66.0,7.470588235294118,9,0.5294117647058824,7,171.0,17,0.4117647058823529,1
2,0,19,4,0.21052631578947367,64.0,6.473684210526316,9,0.47368421052631576,7,171.0,17,0.4117647058823529,0
6,0,5,0,0.0,6.0,8.6,1,0.2,7,171.0,17,0.4117647058823529,0
5,0,10,1,0.1,29.0,7.4,4,0.4,7,171.0,17,0.4117647058823529,0
11,0,3,0,0.0,4.0,9.333333333333334,1,0.3333333333333333,0,11.0,4,0.0,0
17,0,1,0,0.0,0.0,12.0,0,0.0,7,171.0,17,0.4117647058823529,0
12,0,0,0,0.0,0.0,,0,0.0,0,0.0,3,0.0,0
15,0,1,0,0.0,0.0,19.0,0,0.0,0,0.0,3,0.0,0
22,0,0,0,0.0,0.0,,0,0.0,0,0.0,1,0.0,0
32,0,16,0,0.0,0.0,11.8125,0,0.0,0,2.0,5,0.0,0
8,0,0,0,0.0,0.0,,0,0.0,0,0.0,3,0.0,0
29,0,0,0,0.0,0.0,,0,0.0,0,0.0,0,0.0,0
4,0,11,0,0.0,10.0,12.727272727272727,1,0.09090909090909091,0,11.0,4,0.0,0
9,0,0,0,0.0,0.0,,0,0.0,0,0.0,1,0.0,0
14,0,2,0,0.0,0.0,21.0,0,0.0,0,2.0,5,0.0,0
19,0,0,0,0.0,0.0,,0,0.0,0,0.0,3,0.0,0
25,0,0,0,0.0,0.0,,0,0.0,0,0.0,0,0.0,0
30,0,0,0,0.0,0.0,,0,0.0,0,0.0,0,0.0,0
26,0,1,0,0.0,0.0,31.0,0,0.0,0,11.0,16,0.0,0
23,0,0,0,0.0,0.0,,0,0.0,0,0.0,0,0.0,0
24,0,0,0,0.0,0.0,,0,0.0,7,171.0,17,0.4117647058823529,0
21,0,1,0,0.0,0.0,32.0,0,0.0,0,0.0,2,0.0,0
3,0,8,0,0.0,2.0,15.5,0,0.0,0,11.0,4,0.0,0
7,0,2,0,0.0,0.0,21.0,0,0.0,0,0.0,3,0.0,0
10,0,7,0,0.0,9.0,9.714285714285714,1,0.14285714285714285,0,11.0,16,0.0,0
13,0,1,0,0.0,2.0,5.0,0,0.0,0,2.0,5,0.0,0
18,0,0,0,0.0,0.0,,0,0.0,0,0.0,3,0.0,0
20,0,0,0,0.0,0.0,,0,0.0,0,0.0,3,0.0,0
27,0,1,0,0.0,0.0,20.0,0,0.0,7,171.0,17,0.4117647058823529,0
16,0,1,0,0.0,0.0,18.0,0,0.0,0,11.0,16,0.0,0
1,1,18,6,0.3333333333333333,75.0,7.111111111111111,10,0.5555555555555556,8,193.0,18,0.4444444444444444,1
2,0,20,4,0.2,70.0,6.25,10,0.5,8,193.0,18,0.4444444444444444,0
4,0,10,0,0.0,18.0,7.7,3,0.3,8,193.0,18,0.4444444444444444,0
3,0,3,0,0.0,7.0,7.0,1,0.3333333333333333,0,9.0,5,0.0,0
6,0,12,0,0.0,10.0,12.75,1,0.08333333333333333,0,13.0,5,0.0,0
5,0,9,0,0.0,2.0,16.333333333333332,0,0.0,0,13.0,5,0.0,0
10,0,3,0,0.0,0.0,17.0,0,0.0,0,2.0,6,0.0,0
9,0,4,0,0.0,0.0,12.0,0,0.0,0,2.0,6,0.0,0
16,0,1,0,0.0,0.0,20.0,0,0.0,0,11.0,17,0.0,0
7,0,2,0,0.0,3.0,11.5,0,0.0,0,3.0,3,0.0,0
18,0,4,0,0.0,0.0,16.75,0,0.0,0,0.0,6,0.0,0
14,0,0,0,0.0,0.0,,0,0.0,0,2.0,6,0.0,0
13,0,1,0,0.0,0.0,9.0,0,0.0,0,5.0,1,0.0,0
17,0,1,0,0.0,0.0,7.0,0,0.0,8,193.0,18,0.4444444444444444,0
11,0,2,0,0.0,2.0,15.5,0,0.0,0,5.0,11,0.0,0
6,0,4,0,0.0,6.0,8.25,1,0.25,0,13.0,5,0.0,0
15,0,0,0,0.0,0.0,,0,0.0,0,11.0,17,0.0,0
12,0,2,0,0.0,0.0,24.0,0,0.0,0,11.0,17,0.0,0
16,0,1,0,0.0,0.0,17.0,0,0.0,0,11.0,17,0.0,0
1,1,19,7,0.3684210526315789,84.0,6.7894736842105265,11,0.5789473684210527,9,212.0,19,0.47368421052631576,1
5,0,8,1,0.125,27.0,7.25,5,0.625,0,11.0,18,0.0,0
2,0,11,0,0.0,22.0,7.2727272727272725,4,0.36363636363636365,9,212.0,19,0.47368421052631576,0
3,0,21,4,0.19047619047619047,76.0,6.0476190476190474,11,0.5238095238095238,9,212.0,19,0.47368421052631576,0
13,0,8,0,0.0,9.0,11.625,1,0.125,0,11.0,18,0.0,0
8,0,5,0,0.0,0.0,12.8,0,0.0,9,212.0,19,0.47368421052631576,0
6,0,11,1,0.09090909090909091,32.0,7.090909090909091,4,0.36363636363636365,9,212.0,19,0.47368421052631576,0
18,0,2,0,0.0,0.0,14.5,0,0.0,0,11.0,18,0.0,0
15,0,3,0,0.0,3.0,11.0,0,0.0,0,12.0,6,0.0,0
17,0,17,0,0.0,16.0,9.470588235294118,2,0.11764705882352941,9,212.0,19,0.47368421052631576,0
23,0,2,0,0.0,0.0,25.0,0,0.0,0,11.0,18,0.0,0
19,0,1,0,0.0,3.0,4.0,0,0.0,0,5.0,2,0.0,0
20,0,3,0,0.0,0.0,12.333333333333334,0,0.0,0,12.0,6,0.0,0
7,0,13,0,0.0,12.0,12.153846153846153,1,0.07692307692307693,0,15.0,6,0.0,0
12,0,3,0,0.0,2.0,11.0,0,0.0,0,12.0,6,0.0,0
1,1,5,0,0.0,0.0,15.6,0,0.0,0,5.0,2,0.0,0
25,0,3,0,0.0,0.0,22.0,0,0.0,0,11.0,18,0.0,0
11,0,5,0,0.0,6.0,9.8,1,0.2,0,15.0,6,0.0,0
12,0,4,0,0.0,10.0,6.25,1,0.25,0,12.0,6,0.0,0
16,0,4,0,0.0,0.0,13.25,0,0.0,0,11.0,18,0.0,0
4,0,10,0,0.0,2.0,15.3,0,0.0,0,15.0,6,0.0,0
2,0,1,0,0.0,0.0,16.0,0,0.0,0,5.0,2,0.0,0
16,0,6,0,0.0,10.0,7.666666666666667,2,0.3333333333333333,9,212.0,19,0.47368421052631576,0
10,0,0,0,0.0,0.0,,0,0.0,0,0.0,1,0.0,0
0,0,2,0,0.0,0.0,10.5,0,0.0,9,212.0,19,0.47368421052631576,0
0,0,0,0,0.0,0.0,,0,0.0,0,11.0,18,0.0,0
0,0,12,0,0.0,2.0,13.083333333333334,0,0.0,0,11.0,18,0.0,0
0,0,4,0,0.0,0.0,16.5,0,0.0,0,2.0,7,0.0,0
0,0,9,0,0.0,4.0,13.555555555555555,1,0.1111111111111111,9,212.0,19,0.47368421052631576,0
0,0,3,0,0.0,0.0,19.0,0,0.0,0,2.0,7,0.0,0
0,0,2,0,0.0,0.0,27.0,0,0.0,0,0.0,3,0.0,0
0,0,5,0,0.0,0.0,11.2,0,0.0,0,2.0,7,0.0,0
0,0,1,0,0.0,0.0,18.0,0,0.0,9,212.0,19,0.47368421052631576,0
0,0,0,0,0.0,0.0,,0,0.0,0,0.0,0,0.0,0
0,0,17,0,0.0,0.0,11.705882352941176,0,0.0,0,5.0,12,0.0,0
1,1,20,8,0.4,92.5,6.5,12,0.6,10,227.5,20,0.5,1
3,0,12,0,0.0,26.0,6.916666666666667,5,0.4166666666666667,10,227.5,20,0.5,0
5,0,9,1,0.1111111111111111,33.5,6.666666666666667,6,0.6666666666666666,0,19.5,19,0.0,0
6,0,5,0,0.0,10.0,8.8,1,0.2,10,227.5,20,0.5,0
9,0,0,0,0.0,0.0,,0,0.0,0,19.5,19,0.0,0
11,0,6,0,0.0,6.0,11.166666666666666,1,0.16666666666666666,0,15.0,7,0.0,0
7,0,11,0,0.0,2.0,15.818181818181818,0,0.0,0,15.0,7,0.0,0
16,0,0,0,0.0,0.0,,0,0.0,0,12.0,7,0.0,0
12,0,4,0,0.0,2.0,12.0,0,0.0,0,12.0,7,0.0,0
8,0,14,0,0.0,12.0,12.285714285714286,1,0.07142857142857142,0,15.0,7,0.0,0
2,0,15,6,0.4,64.0,6.133333333333334,8,0.5333333333333333,0,19.5,19,0.0,0
15,0,9,0,0.0,11.0,10.88888888888889,1,0.1111111111111111,0,19.5,19,0.0,0
4,0,22,4,0.18181818181818182,79.0,5.954545454545454,11,0.5,10,227.5,20,0.5,0
10,0,0,0,0.0,0.0,,0,0.0,0,15.0,7,0.0,0
14,0,0,0,0.0,0.0,,0,0.0,0,5.0,13,0.0,0
13,0,0,0,0.0,0.0,,0,0.0,0,12.0,7,0.0,0
7,0,8,0,0.0,0.0,14.625,0,0.0,0,15.0,7,0.0,0
1,1,2,0,0.0,1.0,23.0,0,0.0,2,46.0,3,0.6666666666666666,1
12,0,1,0,0.0,2.0,5.0,0,0.0,2,46.0,3,0.6666666666666666,0
9,0,3,0,0.0,4.0,15.0,1,0.3333333333333333,2,46.0,3,0.6666666666666666,0
2,0,3,0,0.0,0.0,24.0,0,0.0,2,46.0,3,0.6666666666666666,0
3,0,3,0,0.0,2.0,9.333333333333334,1,0.3333333333333333,2,46.0,3,0.6666666666666666,0
21,0,0,0,0.0,0.0,,0,0.0,2,46.0,3,0.6666666666666666,0
25,0,2,0,0.0,6.0,13.0,1,0.5,2,46.0,3,0.6666666666666666,0
20,0,0,0,0.0,0.0,,0,0.0,0,0.0,2,0.0,0
6,0,4,0,0.0,1.0,17.25,0,0.0,1,8.0,2,0.5,0
32,0,2,0,0.0,0.0,16.5,0,0.0,2,46.0,3,0.6666666666666666,0
26,0,2,0,0.0,0.0,17.5,0,0.0,2,46.0,3,0.6666666666666666,0
19,0,1,0,0.0,0.0,18.0,0,0.0,2,46.0,3,0.6666666666666666,0
4,0,2,0,0.0,2.0,11.5,1,0.5,1,8.0,2,0.5,0
31,0,1,0,0.0,0.0,6.0,0,0.0,0,2.0,1,0.0,0
28,0,1,0,0.0,6.0,2.0,1,1.0,2,46.0,3,0.6666666666666666,0
10,0,2,0,0.0,0.0,25.0,0,0.0,2,46.0,3,0.6666666666666666,0
14,0,2,0,0.0,0.0,11.0,0,0.0,2,46.0,3,0.6666666666666666,0
22,0,0,0,0.0,0.0,,0,0.0,2,46.0,3,0.6666666666666666,0
18,0,2,0,0.0,0.0,21.0,0,0.0,2,46.0,3,0.6666666666666666,0
29,0,1,0,0.0,0.0,26.0,0,0.0,1,8.0,2,0.5,0
23,0,1,0,0.0,6.0,2.0,1,1.0,0,0.0,0,0.0,0
24,0,1,0,0.0,0.0,10.0,0,0.0,1,8.0,2,0.5,0
7,0,1,0,0.0,0.0,21.0,0,0.0,2,46.0,3,0.6666666666666666,0
27,0,3,0,0.0,3.0,8.0,0,0.0,0,3.0,3,0.0,0
17,0,1,0,0.0,0.0,9.0,0,0.0,2,46.0,3,0.6666666666666666,0
8,0,3,1,0.3333333333333333,9.0,10.666666666666666,1,0.3333333333333333,2,46.0,3,0.6666666666666666,0
15,0,0,0,0.0,0.0,,0,0.0,0,0.0,3,0.0,0
13,0,2,0,0.0,0.0,22.0,0,0.0,2,46.0,3,0.6666666666666666,0
16,0,2,0,0.0,0.0,19.0,0,0.0,1,8.0,2,0.5,0
30,0,0,0,0.0,0.0,,0,0.0,2,46.0,3,0.6666666666666666,0
11,0,1,0,0.0,0.0,29.0,0,0.0,0,0.0,2,0.0,0
33,0,0,0,0.0,0.0,,0,0.0,0,0.0,0,0.0,0
5,0,2,0,0.0,3.0,18.5,0,0.0,0,0.0,2,0.0,0
9,0,4,0,0.0,3.0,12.0,0,0.0,2,46.0,3,0.6666666666666666,0
2,0,2,0,0.0,0.0,17.0,0,0.0,2,46.0,3,0.6666666666666666,0
25,0,1,0,0.0,0.0,16.0,0,0.0,2,46.0,3,0.6666666666666666,0
6,0,3,0,0.0,0.0,22.333333333333332,0,0.0,1,8.0,2,0.5,0
6,0,3,0,0.0,0.0,24.0,0,0.0,1,8.0,2,0.5,0
19,0,2,0,0.0,0.0,30.0,0,0.0,2,46.0,3,0.6666666666666666,0
28,0,3,0,0.0,6.0,11.0,1,0.3333333333333333,2,46.0,3,0.6666666666666666,0
10,0,3,0,0.0,3.0,23.333333333333332,0,0.0,2,46.0,3,0.6666666666666666,0
10,0,2,0,0.0,0.0,28.5,0,0.0,2,46.0,3,0.6666666666666666,0
14,0,0,0,0.0,0.0,,0,0.0,2,46.0,3,0.6666666666666666,0
18,0,1,0,0.0,0.0,32.0,0,0.0,2,46.0,3,0.6666666666666666,0
18,0,1,0,0.0,0.0,23.0,0,0.0,2,46.0,3,0.6666666666666666,0
7,0,4,0,0.0,0.0,19.0,0,0.0,2,46.0,3,0.6666666666666666,0
7,0,4,0,0.0,3.0,21.5,0,0.0,2,46.0,3,0.6666666666666666,0
1,1,21,9,0.42857142857142855,101.5,6.238095238095238,13,0.6190476190476191,11,245.5,21,0.5238095238095238,1
3,0,23,4,0.17391304347826086,79.0,6.260869565217392,11,0.4782608695652174,11,245.5,21,0.5238095238095238,0
13,0,10,0,0.0,11.0,11.0,1,0.1,0,25.5,20,0.0,0
6,0,6,0,0.0,13.0,8.0,1,0.16666666666666666,11,245.5,21,0.5238095238095238,0
7,0,13,0,0.0,2.0,14.153846153846153,0,0.0,0,25.5,20,0.0,0
12,0,12,0,0.0,2.0,15.083333333333334,0,0.0,0,15.0,8,0.0,0
8,0,18,0,0.0,16.0,9.5,2,0.1111111111111111,11,245.5,21,0.5238095238095238,0
16,0,5,0,0.0,0.0,18.8,0,0.0,0,2.0,8,0.0,0
9,0,6,0,0.0,0.0,15.666666666666666,0,0.0,0,5.0,3,0.0,0
4,0,13,0,0.0,32.0,6.538461538461538,6,0.46153846153846156,11,245.5,21,0.5238095238095238,0
14,0,2,0,0.0,0.0,19.0,0,0.0,0,5.0,3,0.0,0
10,0,9,0,0.0,0.0,13.777777777777779,0,0.0,0,15.0,8,0.0,0
17,0,18,0,0.0,0.0,13.0,0,0.0,0,5.0,3,0.0,0
2,0,16,6,0.375,64.0,6.4375,8,0.5,0,25.5,20,0.0,0
19,0,0,0,0.0,0.0,,0,0.0,0,15.0,8,0.0,0
5,0,10,1,0.1,37.5,6.3,7,0.7,0,25.5,20,0.0,0
18,0,4,0,0.0,3.0,10.5,0,0.0,0,12.0,8,0.0,0
11,0,1,0,0.0,0.0,8.0,0,0.0,0,5.0,3,0.0,0
15,0,6,0,0.0,0.0,14.666666666666666,0,0.0,0,2.0,8,0.0,0
13,0,11,1,0.09090909090909091,37.5,7.181818181818182,7,0.6363636363636364,0,25.5,20,0.0,0
2,0,22,10,0.45454545454545453,109.5,6.0,14,0.6363636363636364,12,263.5,22,0.5454545454545454,1
5,0,14,0,0.0,33.0,6.785714285714286,6,0.42857142857142855,12,263.5,22,0.5454545454545454,0
16,0,1,0,0.0,0.0,21.0,0,0.0,0,31.5,21,0.0,0
9,0,14,0,0.0,4.0,13.5,0,0.0,0,31.5,21,0.0,0
8,0,13,0,0.0,2.0,14.384615384615385,0,0.0,0,15.0,9,0.0,0
7,0,7,0,0.0,16.0,7.428571428571429,1,0.14285714285714285,12,263.5,22,0.5454545454545454,0
12,0,10,0,0.0,0.0,13.6,0,0.0,0,15.0,9,0.0,0
13,0,19,0,0.0,16.0,9.368421052631579,2,0.10526315789473684,12,263.5,22,0.5454545454545454,0
15,0,0,0,0.0,0.0,,0,0.0,0,15.0,9,0.0,0
11,0,3,0,0.0,2.0,15.333333333333334,0,0.0,0,2.0,9,0.0,0
18,0,1,0,0.0,0.0,6.0,0,0.0,0,5.0,4,0.0,0
10,0,19,0,0.0,0.0,13.0,0,0.0,0,31.5,21,0.0,0
17,0,7,0,0.0,0.0,15.285714285714286,0,0.0,0,2.0,9,0.0,0
4,0,24,4,0.16666666666666666,85.0,6.083333333333333,12,0.5,12,263.5,22,0.5454545454545454,0
1,1,17,6,0.35294117647058826,64.0,6.882352941176471,8,0.47058823529411764,0,31.5,21,0.0,0
3,0,12,1,0.08333333333333333,39.5,6.833333333333333,8,0.6666666666666666,0,31.5,21,0.0,0
14,0,7,0,0.0,6.0,10.428571428571429,1,0.14285714285714285,0,15.0,9,0.0,0
16,0,6,0,0.0,0.0,17.0,0,0.0,0,2.0,9,0.0,0
20,0,0,0,0.0,0.0,,0,0.0,0,5.0,14,0.0,0
19,0,1,0,0.0,0.0,13.0,0,0.0,0,0.0,4,0.0,0
10,0,18,6,0.3333333333333333,64.0,7.333333333333333,8,0.4444444444444444,0,31.5,21,0.0,0
7,0,8,0,0.0,16.0,7.25,1,0.125,13,277.5,23,0.5652173913043478,1
4,0,19,6,0.3157894736842105,64.0,7.578947368421052,8,0.42105263157894735,0,39.5,22,0.0,0
5,0,13,1,0.07692307692307693,40.5,7.538461538461538,8,0.6153846153846154,0,39.5,22,0.0,0
1,1,23,11,0.4782608695652174,117.5,5.782608695652174,15,0.6521739130434783,13,277.5,23,0.5652173913043478,0
